song_id,artist,title,n_verses,lyrics_len,genius_ok,genius_matched_by,genius_id,genius_title,genius_artist,release_date,year,album,featured_artists,producer_artists,writer_artists,pageviews,lastfm_artist_tags,lastfm_track_tags,artist_mbid,mb_artist_name,artist_type,artist_gender,artist_country,artist_area,artist_begin,wikidata_qid,mb_artist_tags,error,wd_ok,wd_qid,wd_gender,wd_citizenship_qids,wd_instance_of,wd_occupation_qids,wd_has_inception,ab_ok,ab_danceability,ab_mood_happy,ab_mood_sad,ab_mood_aggressive,ab_mood_party,ab_mood_relaxed,ab_genre_rosamerica,ab_bpm,ab_key,primary_artist,fill_lastfm_tags,fill_type,fill_gender,fill_country,fill_area,fill_begin,fill_mb_tags,fill_err,deep_year,deep_album,deep_writers,deep_producers,wd_citizenship_labels,wd_occupation_labels,wd_instance_of_labels,release_year,decade,genres_all,genre_main,country,gender_or_group,album_final,country_fuente,genre_main_fuente,gender_or_group_fuente,release_year_fuente,writers,producers,in_train,in_test,is_misogynistic,type_sexualization,type_violence,type_hate,has_gender_stereotype,test_id,test_match_score
1021007,Sentidos Opuestos,Amor De Papel,4,584,TRUE,id,1021007,Amor De Papel,Sentidos Opuestos,01/01/98,,Viento a favor,[],"['Eduardo Posada', 'Josep Lladó']","['Eduardo Posada', 'M. Perez', 'Josep Lladó']",,"[['mexico', 100], ['pop', 69], ['latin pop', 46], ['Romantica', 29], ['Sentidos Opuestos', 15], ['90s', 4], ['dance', 4], ['mexican', 1], ['Pop Mexicano', 1], ['Buenisisimisima', 1]]",[],9194dba7-820d-4552-961b-b245afe9b549,Sentidos Opuestos,Group,,MX,Mexico,1993,Q7451238,,,TRUE,Q7451238,[],[],['Q215380'],[],FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],1998,1990,"['pop', 'latin pop', 'romantica', 'sentidos opuestos', 'dance', 'pop mexicano', 'buenisisimisima']",pop,México,grupo,Viento a favor,api,api,api,api,"['Eduardo Posada', 'Josep Lladó', 'M. Perez']","['Eduardo Posada', 'Josep Lladó']",TRUE,FALSE,NM,,,,,,
10211874,David Bisbal & Carlos Rivera,Ahora,8,1537,TRUE,id,10211874,Ahora,David Bisbal,05/04/24,,,[],['Pablo Cebrián'],"['David Bisbal', 'Carlos Rivera', 'Pablo Preciado']",,[],[],95c8b6b7-1e24-4987-804c-024f6b05cd91,David Bisbal,Person,Male,ES,Spain,05/06/79,Q298310,,,TRUE,Q298310,['male'],['Q29'],['Q5'],"['Q488205', 'Q177220', 'Q753110', 'Q639669']",FALSE,FALSE,,,,,,,,,,David Bisbal,"[['spanish', 100], ['latin', 85], ['pop', 53], ['latin pop', 37], ['male vocalists', 17], ['Davis bisbal', 2], ['spain', 2], ['david bisbal', 1], ['Operacion Triunfo', 1], ['spanish pop', 1]]",Person,male,ES,Spain,05/06/79,"[['pop', '2'], ['ballad', '1'], ['latin pop', '3'], ['latin', '2']]",,2007,Premonición Live,[],[],['España'],"['cantautor', 'cantante', 'compositor de canciones', 'músico']",['ser humano'],2024,2020,"['pop', 'latin pop', 'davis bisbal', 'david bisbal', 'operacion triunfo', 'spanish pop', 'ballad']",pop,España,hombre,Premonición Live,api,api,api,api,"['Carlos Rivera', 'David Bisbal', 'Pablo Preciado']",['Pablo Cebrián'],TRUE,FALSE,NM,,,,,,
10219172,La Fiera de Ojinaga,Calientita,4,738,TRUE,id,10219172,Calientita,La Fiera de Ojinaga,29/03/24,,Neta Que No,[],"['Humberto Novoa', 'Mauricio Palma']","['Jesús Enrique Chavez', 'Miguel Zola']",,"[['mexican', 100], ['regional mexican', 100]]",[],3f60e292-2733-4eb1-8215-21590d8d6ba6,La Fiera De Ojinaga,Group,,MX,Chihuahua,2012,,,,FALSE,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,2024,2020,['regional mexican'],regional mexican,México,grupo,Neta Que No,api,api,api,api,"['Jesús Enrique Chavez', 'Miguel Zola']","['Humberto Novoa', 'Mauricio Palma']",TRUE,FALSE,M,1,0,0,N,,
10241429,Sofos,Pétasse,12,3268,TRUE,id,10241429,Pétasse,Sofos,04/04/24,,PAROLES PERTINENTES,[],['Frosty Beats'],['Sofos'],,[],[],26ae1e7d-d2ca-4dff-8507-3b6541391ed6,Joanna,Person,Female,FR,France,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,Sofos,[],Person,male,,Torrelodones,11/07/01,"[['gangsta rap', '1'], ['drill', '1'], ['hip hop', '1'], ['alternative hip hop', '1'], ['conscious hip hop', '1'], ['experimental hip hop', '1'], ['underground hip hop', '1']]",,,,,,,,,2024,2020,"['gangsta rap', 'drill', 'hip hop', 'alternative hip hop', 'conscious hip hop', 'experimental hip hop', 'underground hip hop']",gangsta rap,Francia,mujer,PAROLES PERTINENTES,api,api,api,api,['Sofos'],['Frosty Beats'],TRUE,FALSE,M,0,0,1,N,,
1025383,Estopa,Tan Solo,7,1867,TRUE,id,1025383,Tan Solo,Estopa,18/10/99,,Estopa,[],['Sergio Castillo'],"['David Muñoz', 'José Muñoz (Estopa)']",,"[['spanish', 100], ['Flamenco', 72], ['pop', 43], ['rock', 38], ['rumba', 9], ['Estopa', 9], ['latin', 4], ['pop rock', 1], ['español', 1], ['spain', 1]]",[],49fc7e46-5441-4b7e-996a-12dddf22a632,Estopa,Group,,ES,Spain,1999,Q773703,,,TRUE,Q773703,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],1999,1990,"['flamenco', 'pop', 'rock', 'rumba', 'estopa', 'pop rock']",flamenco,España,grupo,Estopa,api,api,api,api,"['David Muñoz', 'José Muñoz (Estopa)']",['Sergio Castillo'],TRUE,FALSE,NM,,,,,,
10254213,Raul Clyde & La Pantera,seadoO,9,2236,TRUE,id,10254213,seadoO,Raul Clyde,12/04/24,,DESTINO 2014,[],['Sergi El Combo'],"['La Pantera', 'Raul Clyde', 'Sergi El Combo']",,[],[],70594c67-1873-45da-bd86-0774d143626a,Raul Clyde,Person,Male,ES,Spain,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,Raul Clyde,"[['Reggaeton', 100], ['spain', 100]]",Person,male,BR,Brazil,28/06/45,"[['rock', '3'], ['brazilian', '1'], ['brasil', '0'], ['south american', '0'], ['death by heart attack', '-1'], ['death by diabetes', '-1'], ['death by pancreatitis', '-1'], ['pop rock brasil', '0'], ['rock brasil', '0']]",,,,,,,,,2024,2020,"['reggaeton', 'rock', 'brazilian', 'brasil', 'south american', 'pop rock brasil', 'rock brasil', 'death by heart attack', 'death by diabetes', 'death by pancreatitis']",reggaeton,España,hombre,DESTINO 2014,api,api,api,api,"['La Pantera', 'Raul Clyde', 'Sergi El Combo']",['Sergi El Combo'],TRUE,FALSE,M,1,0,1,Y,,
10256708,Miilooz,"LOS CELOS, EL ODIO Y EL DAÑO",12,996,TRUE,id,10256708,"LOS CELOS, EL ODIO Y EL DAÑO",MILOZ,29/12/23,,EL AMOR (CAP.1),[],['MILOZ'],['MILOZ'],,[],[],50a7ba7d-02fa-4ce6-9e09-f2194238bbe5,Gera MX,Person,Male,MX,Mexico,15/07/94,Q52153481,,,TRUE,Q52153481,['male'],['Q96'],['Q5'],['Q2252262'],FALSE,FALSE,,,,,,,,,,Miilooz,[],Person,male,,,,[],,,,,,['México'],['rapero'],['ser humano'],2023,2020,['trap'],trap,México,hombre,EL AMOR (CAP.1),api,inferido,api,api,['MILOZ'],['MILOZ'],TRUE,FALSE,NM,,,,,,
1025736,Hombres G,El Secreto de Vivir,9,913,TRUE,id,1025736,El Secreto de Vivir,Hombres G,16/11/10,,Desayuno Continental,[],[],"['Jean Arriaga Carlos', 'David Summers']",,"[['spanish', 100], ['rock', 91], ['Rock en Espanol', 56], ['pop', 54], ['Spanish Rock', 18], ['rock en español', 7], ['80s', 7], ['spain', 1], ['pop rock', 1], ['spanish pop', 1]]",[],8b1628a7-130a-4faf-96d8-2418bd9043c2,Hombres G,Group,,ES,Spain,1982,Q3772826,,,TRUE,Q3772826,[],[],['Q215380'],[],TRUE,TRUE,danceable,not_happy,not_sad,not_aggressive,not_party,relaxed,pop,132.8190308,C major,,,,,,,,,,2010,Desayuno continental,[],[],[],[],['grupo musical'],2010,2010,"['rock', 'rock en espanol', 'pop', 'spanish rock', 'rock en español', 'pop rock', 'spanish pop']",rock,España,grupo,Desayuno Continental,api,api,api,api,"['David Summers', 'Jean Arriaga Carlos']",,TRUE,FALSE,NM,,,,,,
10261980,Aitana & Sebastián Yatra,Akureyri,7,1408,TRUE,id,10261980,Akureyri,Aitana,26/04/24,,,[],"['Andrés Torres', 'El Dandee', 'Sebastián Yatra']","['Aitana', 'Andrés Torres', 'El Dandee', 'Sebastián Yatra']",38235,[],[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,Aitana,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",Person,female,ES,Spain,27/06/99,"[['pop', '1'], ['electropop', '1'], ['female vocals', '1'], ['latin pop', '1'], ['latin', '1'], ['2020s', '1']]",,2024,Akureyri,[],[],['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2024,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop', 'electropop', 'female vocals', '2020s']",pop,España,mujer,Akureyri,api,api,api,api,"['Aitana', 'Andrés Torres', 'El Dandee', 'Sebastián Yatra']","['Andrés Torres', 'El Dandee', 'Sebastián Yatra']",TRUE,FALSE,NM,,,,,,
10262050,Aitana,"Cuándo Será (Para La Película De Netflix ""Pared con Pared"")",6,789,TRUE,id,10262050,Cuándo Será (Para La Película De Netflix ”Pared con Pared”),Aitana,12/04/24,,,[],"['Andrés Torres', 'El Dandee']","['Tommy Torres', 'El Dandee', 'Andrés Torres', 'Sebastián Yatra', 'Aitana']",10153,"[['spanish', 100], ['spain', 100], ['pop', 42], ['female vocalists', 11], ['singer-songwriter', 1], ['rock', 1], ['pop rock', 1], ['latin pop', 1], ['trash pop', 1], ['electro-pop', 1]]",[],a24f2bd3-0d1b-4c03-8d91-6297ab5a2811,Aitana,Person,Female,ES,Spain,27/06/99,Q50822527,,,TRUE,Q50822527,['female'],['Q29'],['Q5'],"['Q177220', 'Q55960555', 'Q33999']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,2020,"Volaré (De La Película De Netflix ""Más Allá De La Luna”)",[],[],['España'],"['cantante', 'artista discográfico', 'actor']",['ser humano'],2024,2020,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop']",pop,España,mujer,"Volaré (De La Película De Netflix ""Más Allá De La Luna”)",api,api,api,api,"['Aitana', 'Andrés Torres', 'El Dandee', 'Sebastián Yatra', 'Tommy Torres']","['Andrés Torres', 'El Dandee']",TRUE,FALSE,NM,,,,,,
10266126,Axolotes Mexicanos & Aiko el grupo,ROSAS Y ESPINAS,8,1043,TRUE,id,10266126,ROSAS Y ESPINAS,Axolotes Mexicanos,26/04/24,,4ever,[],['Juan Pedrayes'],"['Bárbara López', 'Juan Pedrayes', 'Lara Miera', 'Temerario Mario', 'Olaya Pedrayes', 'Teresa Iñesta']",,[],[],0d7beada-6528-4d58-a5af-2b4c240d574c,Axolotes Mexicanos,Group,,ES,Spain,2012,Q136337014,,,TRUE,Q136337014,[],[],['Q215380'],[],FALSE,FALSE,,,,,,,,,,Axolotes Mexicanos,"[['tontipop', 100], ['twee pop', 44], ['bitpop', 16], ['pop', 16], ['Acne pop', 8], ['Nocilla pop', 8], ['spain', 8], ['pop naif', 2], ['nonipop', 2], ['indie rock', 1]]",Group,,ES,Spain,2012,[],,,,,,[],[],['grupo musical'],2024,2020,"['tontipop', 'twee pop', 'bitpop', 'pop', 'acne pop', 'nocilla pop', 'pop naif', 'nonipop', 'indie rock']",tontipop,España,grupo,4ever,api,api,api,api,"['Bárbara López', 'Juan Pedrayes', 'Lara Miera', 'Olaya Pedrayes', 'Temerario Mario', 'Teresa Iñesta']",['Juan Pedrayes'],FALSE,TRUE,M,0,0,1,Y,T_TEST_0541,0.907
1027408,Melendi,Mientras No Cueste Trabajo,7,2103,TRUE,id,1027408,Mientras No Cueste Trabajo,Melendi,13/11/06,,Mientras No Cueste Trabajo,[],['Kike Eizaguirre'],['Melendi'],,"[['spanish', 100], ['pop', 92], ['Flamenco', 51], ['new flamenco', 29], ['Espanol', 9], ['rumba', 5], ['melendi', 4], ['rock', 1], ['latin', 1], ['español', 1]]",[],86d61837-890c-4d04-aeec-30d70ad77298,Melendi,Person,Male,ES,Spain,21/01/79,Q623353,,,TRUE,Q623353,['male'],['Q29'],['Q5'],"['Q488205', 'Q177220']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['España'],"['cantautor', 'cantante']",['ser humano'],2006,2000,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,España,hombre,Mientras No Cueste Trabajo,api,api,api,api,['Melendi'],['Kike Eizaguirre'],TRUE,FALSE,NM,,,,,,
1027566,Los Rodríguez,Me Estás Atrapando Otra Vez,7,1126,TRUE,id,1027566,Me Estás Atrapando Otra Vez,Los Rodríguez,03/09/93,,Sin Documentos,[],"['Nigel Walker', 'Los Rodríguez']","['Ariel Rot', 'Julián Infante']",,"[['Rock Argentino', 100], ['rock', 77], ['Rock en Espanol', 44], ['Spanish Rock', 30], ['spanish', 10], ['argentina', 8], ['rock en español', 6], ['pop', 1], ['spain', 1], ['90s', 1]]",[],af84ee9f-534a-4f7f-844b-188ba1c47e87,Los Rodríguez,Group,,ES,Spain,1990,Q3773708,,,TRUE,Q3773708,[],[],['Q215380'],[],FALSE,TRUE,danceable,happy,not_sad,not_aggressive,not_party,relaxed,pop,146.9608154,D major,,,,,,,,,,,,,,[],[],['grupo musical'],1993,1990,"['rock argentino', 'rock', 'rock en espanol', 'spanish rock', 'rock en español', 'pop']",rock argentino,España,grupo,Sin Documentos,api,api,api,api,"['Ariel Rot', 'Julián Infante']","['Los Rodríguez', 'Nigel Walker']",TRUE,FALSE,NM,,,,,,
10292931,DelaJowy & Morad,Bandido,6,2211,TRUE,id,10292931,Bandido,DelaJowy,18/04/24,,Ojo por ojo,[],[],"['DelaJowy', 'Morad']",10168,[],[],ebca1d88-3991-48e4-bd79-2f219f9c2342,Morad,Person,Male,ES,Spain,05/03/99,Q97057650,,,TRUE,Q97057650,['male'],[],['Q5'],"['Q177220', 'Q2252262']",FALSE,FALSE,,,,,,,,,,DelaJowy,[],Person,male,,,,[],,2019,M.D.L.R,[],[],[],"['cantante', 'rapero']",['ser humano'],2024,2020,['drill'],drill,España,hombre,Ojo por ojo,api,inferido,api,api,"['DelaJowy', 'Morad']",,TRUE,FALSE,M,1,0,1,Y,,
103048,Julio Iglesias,Cucurrucucú paloma,4,711,TRUE,id,103048,Cucurrucucú paloma,Julio Iglesias,,,A México,[],[],['Tomás Méndez'],8465,"[['latin', 100], ['spanish', 89], ['pop', 56], ['julio iglesias', 52], ['latin pop', 17], ['romantic', 6], ['male vocalists', 5], ['easy listening', 1], ['spain', 1], ['tango', 1]]",[],3be4099e-f180-4038-af84-ae18a09eab02,Julio Iglesias,Person,Male,ES,Spain,23/09/43,Q122003,,,TRUE,Q122003,['male'],['Q29'],['Q5'],"['Q177220', 'Q753110', 'Q55960555', 'Q937857', 'Q36834', 'Q43845', 'Q639669']",FALSE,TRUE,not_danceable,happy,sad,not_aggressive,not_party,relaxed,rhy,109.8245316,G# major,,,,,,,,,,1975,A México,['Tomás Méndez'],[],['España'],"['cantante', 'compositor de canciones', 'artista discográfico', 'futbolista', 'compositor', 'empresario', 'músico']",['ser humano'],1975,1970,"['pop', 'julio iglesias', 'latin pop', 'romantic', 'easy listening', 'tango']",pop,España,hombre,A México,api,api,api,api,['Tomás Méndez'],,TRUE,FALSE,NM,,,,,,
10307322,tarchi,󠁪corazón partío,4,988,TRUE,id,10307322,󠁪corazón partío,tarchi,27/09/24,,amor amor amor - EP,[],"['2toxic', '7ty']","['tarchi', 'Alejandro Sanz']",8570,[],[],12ca91d7-f3df-4574-972d-e68f26c44406,tarchi,Person,Male,,,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,tarchi,[],Person,male,,,,[],,,,,,,,,2024,2020,['trap'],trap,España,hombre,amor amor amor - EP,inferido,inferido,api,api,"['Alejandro Sanz', 'tarchi']","['2toxic', '7ty']",FALSE,TRUE,NM,0,0,0,N,T_TEST_0542,1
10309833,Reality & Totoy El Frio,Dónde Estás?,7,2327,TRUE,id,10309833,Dónde Estás?,Reality,18/04/24,,Igual Que Nadie,[],['The Iconics'],"['Reality', 'Totoy El Frio']",,[],[],caf49835-5f7d-43a4-84f8-2a7562b2fcef,Reality,Person,Male,ES,Spain,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,Reality,"[['hardcore', 100], ['australian', 31], ['melodic hardcore', 13], ['funk', 3], ['anarcho punk', 2], ['hardcore punk', 2], ['punk rock', 2], ['Harsh EBM', 1], ['UKHC', 1], ['uk82', 1]]",Group,,US,United States,1981,"[['rock', '1']]",,,,,,,,,2024,2020,"['hardcore', 'australian', 'melodic hardcore', 'funk', 'anarcho punk', 'hardcore punk', 'punk rock', 'harsh ebm', 'ukhc', 'uk82', 'rock']",hardcore,España,hombre,Igual Que Nadie,api,api,api,api,"['Reality', 'Totoy El Frio']",['The Iconics'],TRUE,FALSE,NM,,,,,,
10322553,Ptazeta & Lucho RK,Do You Love Me?,9,2258,TRUE,id,10322553,Do You Love Me?,Ptazeta,26/04/24,,GORGONA,[],['Juacko'],"['Ptazeta', 'Lucho RK', 'Juacko']",,[],[],91b214df-43b3-4910-a76e-29c9a51d4c95,Ptazeta,Person,Female,ES,Spain,08/10/00,Q115273514,,,TRUE,Q115273514,['female'],['Q29'],['Q5'],"['Q2252262', 'Q177220', 'Q753110']",FALSE,FALSE,,,,,,,,,,Ptazeta,"[['rap', 100], ['pop', 25], ['spanish', 16], ['spanish rap', 16], ['trap', 8]]",Person,female,ES,Spain,08/10/00,[],,,,,,['España'],"['rapero', 'cantante', 'compositor de canciones']",['ser humano'],2024,2020,"['rap', 'pop', 'spanish rap', 'trap']",rap,España,mujer,GORGONA,api,api,api,api,"['Juacko', 'Lucho RK', 'Ptazeta']",['Juacko'],TRUE,FALSE,M,1,0,1,Y,,
1032584,Thalía,Arrasando,12,2993,TRUE,id,1032584,Arrasando,Thalía,13/04/00,,Arrasando,[],"['Thalía', 'Emilio Estefan']","['Thalía', 'Emilio Estefan', 'Lawrence Dermer', 'Robin Dermer']",9212,"[['pop', 100], ['latin', 97], ['female vocalists', 48], ['spanish', 42], ['latin pop', 20], ['mexican', 8], ['mexico', 6], ['dance', 1], ['thalia', 1], ['sexy', 1]]",[],ae33ce8d-f41a-4f6b-b9c6-7859acbd04ef,Thalía,Person,Female,MX,Mexico,26/08/71,Q171235,,,TRUE,Q171235,['female'],"['Q30', 'Q96']",['Q5'],"['Q10800557', 'Q177220', 'Q33999', 'Q10798782', 'Q639669']",FALSE,TRUE,danceable,happy,not_sad,aggressive,party,not_relaxed,pop,131.977829,G minor,,,,,,,,,,,,,,"['Estados Unidos', 'México']","['actor de cine', 'cantante', 'actor', 'actor de televisión', 'músico']",['ser humano'],2000,2000,"['pop', 'latin pop', 'dance', 'thalia', 'sexy']",pop,México,mujer,Arrasando,api,api,api,api,"['Emilio Estefan', 'Lawrence Dermer', 'Robin Dermer', 'Thalía']","['Emilio Estefan', 'Thalía']",TRUE,FALSE,NM,,,,,,
1033789,Vicente Fernández,Estos Celos,4,842,TRUE,id,1033789,Estos Celos,Vicente Fernández,10/08/07,,Para Siempre,[],['Joan Sebastian'],['Joan Sebastian'],26307,"[['ranchera', 100], ['mariachi', 80], ['mexico', 45], ['Don Vicente Fernandez', 28], ['vicente fernandez', 13], ['latin', 13], ['mexican', 6], ['rancheras', 1], ['Por Tu Maldito Amor', 1], ['spanish', 1]]",[],3b829056-d975-4ae7-be3c-20661ce980e8,Vicente Fernández,Person,Male,MX,Mexico,17/02/40,Q119069,,,TRUE,Q119069,['male'],['Q96'],['Q5'],"['Q177220', 'Q33999', 'Q3282637']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,['México'],"['cantante', 'actor', 'productor de cine']",['ser humano'],2007,2000,"['ranchera', 'mariachi', 'don vicente fernandez', 'vicente fernandez', 'rancheras', 'por tu maldito amor']",ranchera,México,hombre,Para Siempre,api,api,api,api,['Joan Sebastian'],['Joan Sebastian'],FALSE,TRUE,NM,0,0,0,N,T_TEST_0062,0.817
10341256,La Pantera,CALIFORNIA,9,2357,TRUE,id,10341256,CALIFORNIA,La Pantera,03/05/24,,UNA SEMANA INCREÍBLE,[],"['BDP Music (ESP)', 'Linton']",['La Pantera'],5860,[],[],2f47793d-6a91-46e5-b33d-e01c0e75d522,La Pantera,Person,Male,ES,Spain,,,,,FALSE,,,,,,,FALSE,,,,,,,,,,La Pantera,[],Group,,US,United States,1982,"[['heavy metal', '9'], ['thrash metal', '6'], ['metal', '6'], ['american', '-1'], ['nu metal', '-1'], ['power metal', '-1'], ['hardcore punk', '-1'], ['glam metal', '6'], ['groove metal', '15'], ['glam', '-1'], ['dance and electronica', '-1'], ['trash speed metal', '-1'], ['southern metal', '1'], ['estados unidos', '-1']]",,,,,,,,,2024,2020,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,España,hombre,UNA SEMANA INCREÍBLE,api,api,api,api,['La Pantera'],"['BDP Music (ESP)', 'Linton']",FALSE,TRUE,M,1,0,0,N,T_TEST_0543,0.905
1034640,Héroes Del Silencio,Hechizo,7,1118,TRUE,id,1034640,Hechizo,Héroes Del Silencio,04/12/90,,Senderos de Traición,[],['Phil Manzanera'],"['Bunbury', 'Juan Valdivia', 'Joaquín Cardiel', 'Pedro Andreu']",,"[['rock', 100], ['spanish', 56], ['Spanish Rock', 34], ['hard rock', 34], ['Rock en Espanol', 13], ['Gothic Rock', 3], ['rock en español', 3], ['alternative rock', 1], ['90s', 1], ['rock español', 1]]",[],4bb712d6-8be9-4c09-810a-eb3bed2be345,Héroes del Silencio,Group,,ES,Spain,1984,Q1434852,,,TRUE,Q1434852,[],[],['Q215380'],[],TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,[],[],['grupo musical'],1990,1990,"['rock', 'spanish rock', 'hard rock', 'rock en espanol', 'gothic rock', 'rock en español', 'alternative rock', 'rock español']",rock,España,grupo,Senderos de Traición,api,api,api,api,"['Bunbury', 'Joaquín Cardiel', 'Juan Valdivia', 'Pedro Andreu']",['Phil Manzanera'],TRUE,FALSE,NM,,,,,,
10349763,DAPS (ESP),LiL SHiN CHaN,6,2168,TRUE,id,10349763,LiL SHiN CHaN,DAPS (ESP),02/05/24,,,[],['Nake'],['DAPS (ESP)'],,[],[],505f6a4f-ab16-415c-95e7-53350e173cc2,Fes-te Fotre,Group,,,,1990,,,,FALSE,,,,,,,FALSE,,,,,,,,,,DAPS (ESP),[],Group,,,Minneapolis,1993,[],,2003,3XL.manga i anime,[],[],,,,2024,2020,['trap'],trap,España,grupo,3XL.manga i anime,inferido,inferido,api,api,['DAPS (ESP)'],['Nake'],TRUE,FALSE,M,1,0,1,Y,,
1036867,Los Rodríguez,Copa rota,6,1032,TRUE,id,1036867,Copa rota,Los Rodríguez,,,Disco Pirata,[],['Los Rodríguez'],['Benito de Jesús'],,"[['Rock Argentino', 100], ['rock', 77], ['Rock en Espanol', 44], ['Spanish Rock', 30], ['spanish', 10], ['argentina', 8], ['rock en español', 6], ['pop', 1], ['spain', 1], ['90s', 1]]",[],af84ee9f-534a-4f7f-844b-188ba1c47e87,Los Rodríguez,Group,,ES,Spain,1990,Q3773708,,,TRUE,Q3773708,[],[],['Q215380'],[],FALSE,TRUE,not_danceable,not_happy,sad,not_aggressive,not_party,relaxed,rhy,101.8177338,E minor,,,,,,,,,,,,,,[],[],['grupo musical'],1992,1990,"['rock argentino', 'rock', 'rock en espanol', 'spanish rock', 'rock en español', 'pop']",rock argentino,España,grupo,Disco Pirata,api,api,api,api,['Benito de Jesús'],['Los Rodríguez'],TRUE,FALSE,NM,,,,,,
10390204,Nathy Peluso,CORLEONE,3,727,TRUE,id,10390204,CORLEONE,Nathy Peluso,24/05/24,,GRASA,[],"['Manuel Lara', 'Nathy Peluso']","['Nathy Peluso', 'Manuel Lara']",8699,"[['pop', 100], ['rnb', 79], ['argentina', 40], ['spanish', 29], ['argentinian', 10], ['Espana', 10], ['spain', 10], ['from spain', 3], ['spaniard', 3], ['latin pop', 2]]",[],88e70937-92ae-4a15-bfc6-a94940ce916b,Nathy Peluso,Person,Female,ES,Spain,12/01/95,Q57208379,,,TRUE,Q57208379,['female'],"['Q414', 'Q29']",['Q5'],"['Q177220', 'Q55960555', 'Q753110']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"['Argentina', 'España']","['cantante', 'artista discográfico', 'compositor de canciones']",['ser humano'],2024,2020,"['pop', 'rnb', 'argentinian', 'espana', 'from spain', 'spaniard', 'latin pop']",pop,España,mujer,GRASA,api,api,api,api,"['Manuel Lara', 'Nathy Peluso']","['Manuel Lara', 'Nathy Peluso']",TRUE,FALSE,NM,,,,,,
10390205,Nathy Peluso,APRENDER A AMAR,4,1401,TRUE,id,10390205,APRENDER A AMAR,Nathy Peluso,17/05/24,,GRASA,[],"['pablopablo', 'Nathy Peluso']","['Alberto Escámez López', 'pablopablo', 'Nathy Peluso']",13286,"[['pop', 100], ['rnb', 79], ['argentina', 40], ['spanish', 29], ['argentinian', 10], ['Espana', 10], ['spain', 10], ['from spain', 3], ['spaniard', 3], ['latin pop', 2]]",[],88e70937-92ae-4a15-bfc6-a94940ce916b,Nathy Peluso,Person,Female,ES,Spain,12/01/95,Q57208379,,,TRUE,Q57208379,['female'],"['Q414', 'Q29']",['Q5'],"['Q177220', 'Q55960555', 'Q753110']",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"['Argentina', 'España']","['cantante', 'artista discográfico', 'compositor de canciones']",['ser humano'],2024,2020,"['pop', 'rnb', 'argentinian', 'espana', 'from spain', 'spaniard', 'latin pop']",pop,España,mujer,GRASA,api,api,api,api,"['Alberto Escámez López', 'Nathy Peluso', 'pablopablo']","['Nathy Peluso', 'pablopablo']",TRUE,FALSE,M,0,0,1,N,,
